ID,PLANT_ID,Year,Month,Day,Hour,Minute,DC_POWER,AC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,YIELD
2724,Plant 1,2020,6,13,10,45,10903.65747,1063.980438,28.62208571,50.498668,0.740381639,259.8449676
2725,Plant 1,2020,6,13,11,0,11023.63068,1075.81039,28.6059632,49.59524293,0.816752857,292.1168831
2726,Plant 1,2020,6,13,11,15,12767.30438,1244.930033,29.19779053,52.5881082,0.962269153,305.4732143
2727,Plant 1,2020,6,13,11,30,12500.01705,1219.022646,29.45011987,53.95309447,0.855400107,300.19237
2728,Plant 1,2020,6,13,11,45,12724.56737,1240.92638,29.6048524,54.93033233,1.016687181,317.4618507
2729,Plant 1,2020,6,13,12,0,12978.75487,1265.605357,29.6144756,54.57635513,0.958227769,287.7240259
2730,Plant 1,2020,6,13,12,15,10889.61607,1063.183929,29.87312813,53.62572207,0.889302227,283.6079546
2731,Plant 1,2020,6,13,12,30,11848.18101,1156.22427,29.44821587,51.5198242,0.880571393,289.6883116
2732,Plant 1,2020,6,13,12,45,12250.54464,1195.072565,29.5778118,51.7647218,0.906848205,308.9935066
2733,Plant 1,2020,6,13,13,0,9815.63474,958.361526,30.0071574,52.9624858,0.725001628,186.5811688
2734,Plant 1,2020,6,13,13,15,8890.970779,868.8907468,27.56851207,40.1983338,0.600217183,230.2581169
2735,Plant 1,2020,6,13,13,30,7753.655032,758.9996753,27.4096005,43.26149879,0.537232596,185.1663961
2736,Plant 1,2020,6,13,13,45,8369.063312,818.6502435,26.35499467,39.2412842,0.597535766,249.4342532
2737,Plant 1,2020,6,13,14,0,12222.37744,1192.496753,26.66739493,44.26729333,0.897914721,293.1298701
2738,Plant 1,2020,6,13,14,15,11154.70373,1088.921672,26.82453193,48.23101813,0.812712094,246.8465909
2739,Plant 1,2020,6,13,14,30,8773.315747,857.8277597,26.77141927,46.43292827,0.626952293,225.2021103
2740,Plant 1,2020,6,13,14,45,10545.22646,1030.560796,26.82875987,46.3600118,0.765565165,256.2337663
2741,Plant 1,2020,6,13,15,0,10378.45373,1014.449188,27.58328453,47.94728993,0.733719773,248.9496753
2742,Plant 1,2020,6,13,15,15,9926.899351,970.3850649,28.07718513,46.80665107,0.747882471,226.3352273
2743,Plant 1,2020,6,13,15,30,7605.005682,744.1074675,28.1128438,46.23971173,0.566993495,151.4358765
2744,Plant 1,2020,6,13,15,45,5793.828734,567.7925325,27.57890557,40.54638879,0.403725026,152.7775975
2745,Plant 1,2020,6,13,16,0,6748.458604,660.9325487,27.66269933,40.345416,0.459502957,126.9521103
2746,Plant 1,2020,6,13,16,15,2976.25,292.0956981,27.50931387,37.92264587,0.219918863,79.84496759
2747,Plant 1,2020,6,13,16,30,3749.236201,368.1324675,26.81922213,33.4028954,0.253673633,76.25162341
2748,Plant 1,2020,6,13,16,45,2097.632305,205.5221591,26.54088333,32.085793,0.149201832,42.788961
2749,Plant 1,2020,6,13,17,0,1641.586039,160.6070617,26.30019327,29.8108662,0.114597923,43.28084418
2750,Plant 1,2020,6,13,17,15,1770.968344,173.5640422,26.03677973,29.18637687,0.12540853,38.34253241
2751,Plant 1,2020,6,13,17,30,1240.823864,120.9543831,25.93388073,28.44586787,0.088871337,25.21672077
2752,Plant 1,2020,6,13,17,45,942.6728896,91.55316559,25.57438767,27.23193773,0.069494176,19.01623386
2753,Plant 1,2020,6,13,18,0,596.3409091,57.7262987,25.40442336,26.38234157,0.045962771,10.46347391
2754,Plant 1,2020,6,13,18,15,287.0284091,27.72621753,25.2186848,25.28525993,0.022436807,4.411526
2755,Plant 1,2020,6,13,18,30,69.10146104,6.668181818,24.8120402,23.99075733,0.007280472,0.426136409
2756,Plant 1,2020,6,13,18,45,0,0,24.37271127,22.6416768,0.000125037,0
2757,Plant 1,2020,6,13,19,0,0,0,24.117745,21.8455302,0,0
2758,Plant 1,2020,6,13,19,15,0,0,24.00076707,21.9482544,0,0
2759,Plant 1,2020,6,13,19,30,0,0,23.96617027,22.25189827,0,0
2760,Plant 1,2020,6,13,19,45,0,0,23.87074167,22.22439373,0,0
2761,Plant 1,2020,6,13,20,0,0,0,23.7636984,21.9795776,0,0
2762,Plant 1,2020,6,13,20,15,0,0,23.71126457,22.21554786,0,0
2763,Plant 1,2020,6,13,20,30,0,0,23.6953736,22.67579747,0,0
2764,Plant 1,2020,6,13,20,45,0,0,23.47900187,22.0222046,0,0
2765,Plant 1,2020,6,13,21,0,0,0,23.2034668,21.3150636,0,0
2766,Plant 1,2020,6,13,21,15,0,0,23.0506512,21.00614627,0,0
2767,Plant 1,2020,6,13,21,30,0,0,22.87311207,20.6070172,0,0
2768,Plant 1,2020,6,13,21,45,0,0,22.8499696,20.56525273,0,0
2769,Plant 1,2020,6,13,22,0,0,0,22.70073853,20.3067446,0,0
2770,Plant 1,2020,6,13,22,15,0,0,22.5735414,20.2055216,0,0
2771,Plant 1,2020,6,13,22,30,0,0,22.44969607,20.01390279,0,0
2772,Plant 1,2020,6,13,22,45,0,0,22.26599313,19.82663193,0,0
2773,Plant 1,2020,6,13,23,0,0,0,22.2271688,19.82836733,0,0
2774,Plant 1,2020,6,13,23,15,0,0,22.3342062,20.33083893,0,0
2775,Plant 1,2020,6,13,23,30,0,0,22.23739433,20.01246533,0,-723.2913961
2776,Plant 1,2020,6,13,23,45,0,0,22.20502933,20.45921213,0,-7216.102273
2777,Plant 1,2020,6,14,0,0,0,0,22.30942587,21.2856466,0,-483.6972403
2778,Plant 1,2020,6,14,0,15,0,0,22.2836282,20.81249993,0,0
2779,Plant 1,2020,6,14,0,30,0,0,22.41726073,20.8414306,0,0
2780,Plant 1,2020,6,14,0,45,0,0,22.44764279,20.77917907,0,0
2781,Plant 1,2020,6,14,1,0,0,0,22.3396992,20.41658947,0,0
2782,Plant 1,2020,6,14,1,15,0,0,22.3263162,20.45705973,0,0
2783,Plant 1,2020,6,14,1,30,0,0,22.5932068,21.25759887,0,0
2784,Plant 1,2020,6,14,1,45,0,0,22.83114627,21.71563527,0,0
2785,Plant 1,2020,6,14,2,0,0,0,22.80169467,21.8035766,0,0
2786,Plant 1,2020,6,14,2,15,0,0,22.66150713,21.76578367,0,0
2787,Plant 1,2020,6,14,2,30,0,0,22.49683427,21.0542604,0,0
2788,Plant 1,2020,6,14,2,45,0,0,22.41319787,20.7593812,0,0
2789,Plant 1,2020,6,14,3,0,0,0,22.30154836,20.91253007,0,0
2790,Plant 1,2020,6,14,3,15,0,0,22.19367067,20.3701516,0,0
2791,Plant 1,2020,6,14,3,30,0,0,22.1761332,20.17767333,0,0
2792,Plant 1,2020,6,14,3,45,0,0,22.18425507,20.32405593,0,0
2793,Plant 1,2020,6,14,4,0,0,0,22.23586833,20.6231182,0,0
2794,Plant 1,2020,6,14,4,15,0,0,22.29215507,20.59181113,0,0
2795,Plant 1,2020,6,14,4,30,0,0,22.25429487,20.38193567,0,0
2796,Plant 1,2020,6,14,4,45,0,0,22.1893432,20.3564596,0,0
2797,Plant 1,2020,6,14,5,0,0,0,22.2997984,20.9068522,0,0
2798,Plant 1,2020,6,14,5,15,0,0,22.43938771,21.31845314,0,0
2799,Plant 1,2020,6,14,5,30,0,0,22.44136347,21.16826787,0,0
2800,Plant 1,2020,6,14,5,45,0,0,22.52291473,21.45073867,0.000507894,0.169642857
2801,Plant 1,2020,6,14,6,0,48.46185065,4.676623377,22.55637827,21.5976542,0.007115192,4.112824675
2802,Plant 1,2020,6,14,6,15,320.7150974,30.99099026,22.56817027,21.94776,0.024171929,11.62824675
2803,Plant 1,2020,6,14,6,30,664.2556818,64.35016234,22.65616867,22.65884607,0.048766914,21.80113636
2804,Plant 1,2020,6,14,6,45,1080.721591,105.0431006,22.91502687,23.98563853,0.077026814,33.43668831
2805,Plant 1,2020,6,14,7,0,1966.631494,192.6606331,23.20821113,25.60406513,0.147182287,65.37175325
2806,Plant 1,2020,6,14,7,15,3200.943182,314.4568994,23.6073304,28.07481887,0.225521745,78.45048701
2807,Plant 1,2020,6,14,7,30,3200.030844,314.3534091,23.587081,28.0358926,0.219639289,88.95535714
2808,Plant 1,2020,6,14,7,45,4294.382305,421.5907468,23.75348329,30.26363479,0.307223917,107.2678571
2809,Plant 1,2020,6,14,8,0,4226.149351,415.0798701,23.90954793,31.63181367,0.298065064,98.42694805
2810,Plant 1,2020,6,14,8,15,3575.185065,351.2326299,23.76350107,28.38460693,0.244737853,103.450487
2811,Plant 1,2020,6,14,8,30,4850.375812,487.1603896,23.90183136,29.70283093,0.335354769,117.5584416
2812,Plant 1,2020,6,14,8,45,5413.500812,530.6702922,24.13006793,33.0580506,0.381970239,141.4391234
2813,Plant 1,2020,6,14,9,0,6029.879058,590.8113636,24.52345993,35.5528282,0.427834317,172.3538961
2814,Plant 1,2020,6,14,9,15,8115.070617,794.2449675,25.09378867,38.5421514,0.566432457,200.049513
2815,Plant 1,2020,6,14,9,30,8034.832792,786.4435065,25.8082866,41.24847207,0.557408393,194.8612013
2816,Plant 1,2020,6,14,9,45,8214.931007,803.9576299,26.1179402,42.4683164,0.572287247,210
2817,Plant 1,2020,6,14,10,0,8478.523539,829.6119318,26.35437229,43.27517914,0.585635682,193.676948
2818,Plant 1,2020,6,14,10,15,7756.672078,759.320211,26.09553013,40.98323173,0.528923623,213.4732143
2819,Plant 1,2020,6,14,10,30,10582.42695,1033.74164,26.36005847,38.9274884,0.719525223,273.9066559
2820,Plant 1,2020,6,14,10,45,11413.07873,1114.428734,26.53336373,42.528473,0.833045095,260.2670455
2821,Plant 1,2020,6,14,11,0,9106.451299,889.9112013,27.08106873,47.27521347,0.640661323,196.627435
2822,Plant 1,2020,6,14,11,15,8650.249188,845.7551136,26.94870613,43.94926387,0.650213567,228.8400975
2823,Plant 1,2020,6,14,11,30,8784.504059,858.8445617,26.8470704,46.03145753,0.662152371,158.689935
2824,Plant 1,2020,6,14,11,45,5758.058442,563.8968344,25.92304107,38.48648913,0.426234573,166.6534091
2825,Plant 1,2020,6,14,12,0,6755.356331,661.4086851,25.21828571,37.81592471,0.492023597,158.7573052
2826,Plant 1,2020,6,14,12,15,6462.50974,632.8625,24.93256013,36.6068582,0.472764668,157.5852273
2827,Plant 1,2020,6,14,12,30,6315.225649,618.4902597,24.94529613,35.61483133,0.454945416,162.5146104
2828,Plant 1,2020,6,14,12,45,7151.731331,700.0752435,25.43106087,37.15700087,0.519268844,181.5032467
2829,Plant 1,2020,6,14,13,0,7955.922078,778.4044643,25.37993567,34.78068233,0.576180339,227.4959415
2830,Plant 1,2020,6,14,13,15,9894.550325,966.3091721,25.89887293,42.36429433,0.734368802,230.4642857
2831,Plant 1,2020,6,14,13,30,9383.164773,917.1741883,26.6301878,45.9655842,0.727763513,232.286526
2832,Plant 1,2020,6,14,13,45,10750.00568,1049.383847,27.04890353,47.9602314,0.906614901,304.122565
2833,Plant 1,2020,6,14,14,0,13004.68507,1267.956331,27.8489156,59.38607933,1.221651847,298.0722402
2834,Plant 1,2020,6,14,14,15,11076.25893,1081.019805,28.22232286,58.59664693,0.91048926,232.2589285
2835,Plant 1,2020,6,14,14,30,7907.022727,773.6200487,27.5785664,49.44427713,0.563918455,172.4245131
2836,Plant 1,2020,6,14,14,45,6437.551136,630.6330357,27.1061442,42.90284833,0.449793399,174.0446428
2837,Plant 1,2020,6,14,15,0,8598.166396,840.9553571,26.94999387,41.82487593,0.586938963,249.3344156
2838,Plant 1,2020,6,14,15,15,9946.251624,971.5331169,27.40871387,47.9417664,0.709479519,194.669643
2839,Plant 1,2020,6,14,15,30,6632.367695,649.6116883,27.44934907,43.6625044,0.460261083,146.7719155
2840,Plant 1,2020,6,14,15,45,5881.853896,576.3689935,27.08724153,38.89504787,0.408227119,142.7021104
2841,Plant 1,2020,6,14,16,0,5813.898539,569.7278409,27.05220753,38.23485307,0.400864035,128.2451299
2842,Plant 1,2020,6,14,16,15,4134.396916,406.0103896,26.80979607,35.90520227,0.285362319,85.17207795
2843,Plant 1,2020,6,14,16,30,2868.308442,281.5887175,26.42355564,32.75771036,0.199225857,61.95211036
2844,Plant 1,2020,6,14,16,45,2195.8125,215.2850649,26.0342224,30.35878713,0.154466658,48.09334414
2845,Plant 1,2020,6,14,17,0,1762.292208,172.7084416,25.98669447,29.14684447,0.123593283,41.09577923
2846,Plant 1,2020,6,14,17,15,1663.907468,162.9897727,25.84559127,28.6533284,0.112195311,35.16152595
2847,Plant 1,2020,6,14,17,30,1019.658279,99.14099026,25.6701172,27.9960368,0.071277712,17.5300325
2848,Plant 1,2020,6,14,17,45,577.6233766,55.89878247,25.53685507,26.63404133,0.04289799,11.85551945
2849,Plant 1,2020,6,14,18,0,390.9261364,37.78116883,25.3053914,25.30308847,0.029767132,7.850649455
2850,Plant 1,2020,6,14,18,15,250.1396104,24.15470779,25.1361024,24.7232728,0.019033676,3.953733636
2851,Plant 1,2020,6,14,18,30,63.22727273,6.096428571,25.05257967,24.51471333,0.006754336,0.522727318
2852,Plant 1,2020,6,14,18,45,0,0,24.89254314,24.072802,0.000455513,0
2853,Plant 1,2020,6,14,19,0,0,0,24.70376387,23.56421707,0,0
2854,Plant 1,2020,6,14,19,15,0,0,24.54298287,23.09203073,0,0
2855,Plant 1,2020,6,14,19,30,0,0,24.39859427,22.77137247,0,0
2856,Plant 1,2020,6,14,19,45,0,0,24.24910893,22.75774547,0,0
2857,Plant 1,2020,6,14,20,0,0,0,24.07510987,22.66186727,0,0
2858,Plant 1,2020,6,14,20,15,0,0,23.94650073,22.53114847,0,0
2859,Plant 1,2020,6,14,20,30,0,0,23.86200773,22.4192994,0,0
2860,Plant 1,2020,6,14,20,45,0,0,23.8368284,22.6065692,0,0
2861,Plant 1,2020,6,14,21,0,0,0,23.87317121,23.1115265,0,0
2862,Plant 1,2020,6,14,21,15,0,0,23.92025353,23.28594153,0,0
2863,Plant 1,2020,6,14,21,30,0,0,23.86289053,22.98414293,0,0
2864,Plant 1,2020,6,14,21,45,0,0,23.777291,22.35220547,0,0
2865,Plant 1,2020,6,14,22,0,0,0,23.65113127,21.9989258,0,0
2866,Plant 1,2020,6,14,22,15,0,0,23.649532,22.44542833,0,0
2867,Plant 1,2020,6,14,22,30,0,0,23.60741367,21.99010827,0,0
2868,Plant 1,2020,6,14,22,45,0,0,23.52246087,21.42063393,0,0
2869,Plant 1,2020,6,14,23,0,0,0,23.3865622,21.15199587,0,0
2870,Plant 1,2020,6,14,23,15,0,0,23.33108107,21.4704246,0,0
2871,Plant 1,2020,6,14,23,30,0,0,23.44495271,22.45549007,0,-562.3457792
2872,Plant 1,2020,6,14,23,45,0,0,23.41815393,22.44784547,0,-6236.472403
2873,Plant 1,2020,6,15,0,0,0,0,23.36912633,22.69362187,0,-249.0909091
2874,Plant 1,2020,6,15,0,15,0,0,23.19021187,22.54504593,0,0
2875,Plant 1,2020,6,15,0,30,0,0,23.11173907,22.31437593,0,0
2876,Plant 1,2020,6,15,0,45,0,0,23.0380188,22.11098627,0,0
2877,Plant 1,2020,6,15,1,0,0,0,23.0133788,22.29318847,0,0
2878,Plant 1,2020,6,15,1,15,0,0,23.00672193,22.43304847,0,0
2879,Plant 1,2020,6,15,1,30,0,0,22.5523254,21.5200196,0,0
2880,Plant 1,2020,6,15,1,45,0,0,22.16110879,21.20229879,0,0
2881,Plant 1,2020,6,15,2,0,0,0,22.0657084,21.1699198,0,0
2882,Plant 1,2020,6,15,2,15,0,0,22.05105987,20.97766733,0,0
2883,Plant 1,2020,6,15,2,30,0,0,22.06405627,20.76944387,0,0
2884,Plant 1,2020,6,15,2,45,0,0,22.1327738,20.88665567,0,0
2885,Plant 1,2020,6,15,3,0,0,0,22.1389874,20.77473767,0,0
2886,Plant 1,2020,6,15,3,15,0,0,22.1016358,21.0114828,0,0
2887,Plant 1,2020,6,15,3,30,0,0,22.13297933,21.46327513,0,0
2888,Plant 1,2020,6,15,3,45,0,0,22.184287,21.60678114,0,0
2889,Plant 1,2020,6,15,4,0,0,0,22.16874793,21.5196512,0,0
2890,Plant 1,2020,6,15,4,15,0,0,21.67616773,20.80554207,0,0
2891,Plant 1,2020,6,15,4,30,0,0,21.5948508,20.4898396,0,0
2892,Plant 1,2020,6,15,4,45,0,0,21.5713258,20.21491907,0,0
2893,Plant 1,2020,6,15,5,0,0,0,21.50873627,20.08615913,0,0
2894,Plant 1,2020,6,15,5,15,0,0,21.42430607,19.86163547,0,0
2895,Plant 1,2020,6,15,5,30,0,0,21.4322062,19.82689607,0,0
2896,Plant 1,2020,6,15,5,45,0,0,21.4640382,20.121873,0.000552364,0.49025974
2897,Plant 1,2020,6,15,6,0,95.46103896,9.213636364,21.53003333,20.39442947,0.009686439,6.19724026
2898,Plant 1,2020,6,15,6,15,457.6582792,44.26517857,21.65816593,20.84060436,0.033310349,16.79951299
2899,Plant 1,2020,6,15,6,30,965.463474,93.78271104,21.95715933,22.19589627,0.067908889,29.59821429
2900,Plant 1,2020,6,15,6,45,1465.6875,143.0658279,22.31239433,24.03458047,0.102704015,42.75649351
2901,Plant 1,2020,6,15,7,0,2091.54302,205.0564123,22.74293007,25.80411173,0.155734291,56.50649351
2902,Plant 1,2020,6,15,7,15,2155.51461,211.1607143,23.27185253,27.6883708,0.160229147,44.4788961
2903,Plant 1,2020,6,15,7,30,1921.373377,188.1887987,23.45843107,27.54658813,0.133338065,65.9715909
2904,Plant 1,2020,6,15,7,45,3683.730519,361.7090909,23.83686933,29.87518727,0.264203269,118.5349026
2905,Plant 1,2020,6,15,8,0,6256.626623,613.0284091,24.47751873,35.34433613,0.458692905,172.0146104
2906,Plant 1,2020,6,15,8,15,7551.198864,739.2595779,25.2572124,40.66176133,0.536357669,185.3668831
2907,Plant 1,2020,6,15,8,30,7565.600649,740.6342532,25.92686257,42.59452829,0.578556102,179.8530844
2908,Plant 1,2020,6,15,8,45,7366.674513,721.2477273,26.06654667,42.4321838,0.534278821,186.7784091
2909,Plant 1,2020,6,15,9,0,7994.030032,782.3654221,26.19244593,42.29481827,0.572937205,211.3474026
2910,Plant 1,2020,6,15,9,15,8892.440747,869.7196429,26.40725307,44.0128702,0.663450357,209.2110389
2911,Plant 1,2020,6,15,9,30,8902.463474,870.45625,26.3895486,43.27049353,0.642851311,231.7077923
2912,Plant 1,2020,6,15,9,45,8737.249188,854.5471591,26.80618087,44.94630113,0.644579368,203.4383117
2913,Plant 1,2020,6,15,10,0,8716.380682,852.5243507,26.95370707,43.85072413,0.617130909,254.7094155
2914,Plant 1,2020,6,15,10,15,11831.45779,1154.564935,27.5598856,48.58012873,0.888736286,278.4448052
2915,Plant 1,2020,6,15,10,30,9767.987013,953.7315747,28.05028693,50.1047016,0.680174239,213.3685066
2916,Plant 1,2020,6,15,10,45,10736.69724,1048.124188,27.77829864,46.05228093,0.860844859,266.9756492
2917,Plant 1,2020,6,15,11,0,10301.51299,1005.855925,28.7853558,50.65149947,0.702748034,210.913961
2918,Plant 1,2020,6,15,11,15,7803.76948,763.2867695,28.3718384,46.34689127,0.573616665,206.6907468
2919,Plant 1,2020,6,15,11,30,8248.709416,806.3963474,28.37545567,45.72413727,0.637088729,200.4886364
2920,Plant 1,2020,6,15,11,45,8838.233766,864.0524351,28.39979053,44.47907733,0.664057878,212.2686687
2921,Plant 1,2020,6,15,12,0,9581.439935,935.9796266,28.60129187,44.70394093,0.744481677,202.5527599
2922,Plant 1,2020,6,15,12,15,6173.681006,604.8269481,28.85165593,44.1841634,0.4327973,138.3084415
2923,Plant 1,2020,6,15,12,30,5733.641234,561.9141234,28.54629327,39.75272247,0.390190657,158.7946428
2924,Plant 1,2020,6,15,12,45,6550.603896,641.5959416,28.7726258,41.346218,0.455251233,194.7467532
2925,Plant 1,2020,6,15,13,0,10117.73296,988.4294643,29.03071593,45.40433814,0.732408038,203.4001623
2926,Plant 1,2020,6,15,13,15,5880.584416,576.2605519,29.10738527,45.50306193,0.42740474,123.0698052
2927,Plant 1,2020,6,15,13,30,3553.713474,348.8596591,28.41780807,39.03741653,0.245392139,80.72808441
2928,Plant 1,2020,6,15,13,45,3399.268669,333.9657468,27.85690313,34.7539672,0.226094447,93.96996755
2929,Plant 1,2020,6,15,14,0,4036.916396,396.4547078,27.19722087,33.99897067,0.269043045,107.4017857
2930,Plant 1,2020,6,15,14,15,6171.736201,604.0234578,26.7497132,34.74134893,0.423195788,211.1939935
2931,Plant 1,2020,6,15,14,30,10051.80763,981.8008117,27.61147273,43.56778333,0.652056834,204.6525974
2932,Plant 1,2020,6,15,14,45,6929.414773,678.4836851,27.82892867,43.3427838,0.477276619,172.3287338
2933,Plant 1,2020,6,15,15,0,6451.066558,631.887987,27.93405567,41.36491267,0.423314525,152.075487
2934,Plant 1,2020,6,15,15,15,6308.339286,617.9401786,28.17885747,40.87684527,0.451193729,129.599026
2935,Plant 1,2020,6,15,15,30,5334.749188,522.9675325,27.89843529,38.41052707,0.382211712,163.1866884
2936,Plant 1,2020,6,15,15,45,6285.876623,615.6548701,28.1680522,40.31551513,0.450292307,89.77272727
2937,Plant 1,2020,6,15,16,0,1804.194805,176.5965097,27.74386593,34.53093853,0.125169107,51.40422082
2938,Plant 1,2020,6,15,16,15,2468.205357,242.1325487,27.32750647,31.59433793,0.162905637,76.69155841
2939,Plant 1,2020,6,15,16,30,3488.701299,342.9541396,27.34741213,33.07997247,0.238490188,90.53733768
2940,Plant 1,2020,6,15,16,45,4060.900974,398.925974,27.16989953,33.850057,0.2764912,88.18912341
2941,Plant 1,2020,6,15,17,0,2790.823052,274.0044643,27.25204247,33.650572,0.193777918,59.81737018
2942,Plant 1,2020,6,15,17,15,2271.419643,222.7125812,26.9659322,31.59396967,0.156571079,45.46996745
2943,Plant 1,2020,6,15,17,30,1438.979708,140.2609578,26.7447368,29.8884196,0.101691653,33.838474
2944,Plant 1,2020,6,15,17,45,1232.57224,120.0324675,26.74063913,29.0264568,0.085962397,20.94642859
2945,Plant 1,2020,6,15,18,0,534.1209416,51.68969156,26.43065107,27.61852814,0.038846555,9.051136409
2946,Plant 1,2020,6,15,18,15,236.1006493,22.79772727,26.3341512,26.6526916,0.018262179,3.074675273
2947,Plant 1,2020,6,15,18,30,17.57711039,1.695048701,26.05074267,25.9055684,0.004051768,0.059253227
2948,Plant 1,2020,6,15,18,45,0,0,25.35520227,25.03401067,0.000193004,0
2949,Plant 1,2020,6,15,19,0,0,0,23.2409404,21.9908934,2.00702722666666e-05,0
2950,Plant 1,2020,6,15,19,15,0,0,22.76783847,21.17456667,0,0
2951,Plant 1,2020,6,15,19,30,0,0,22.98785607,21.7699482,0,0
2952,Plant 1,2020,6,15,19,45,0,0,23.20111713,22.1287008,0,0
2953,Plant 1,2020,6,15,20,0,0,0,23.3763062,22.4887248,0,0
2954,Plant 1,2020,6,15,20,15,0,0,23.39751764,22.45287421,0,0
2955,Plant 1,2020,6,15,20,30,0,0,23.37956947,22.12767753,0,0
2956,Plant 1,2020,6,15,20,45,0,0,23.29744067,21.76893313,0,0
2957,Plant 1,2020,6,15,21,0,0,0,23.1545876,21.37013947,0,0
2958,Plant 1,2020,6,15,21,15,0,0,23.02501227,21.09804473,0,0
2959,Plant 1,2020,6,15,21,30,0,0,23.00178813,21.15286267,0,0
2960,Plant 1,2020,6,15,21,45,0,0,22.96941727,21.07163493,0,0
2961,Plant 1,2020,6,15,22,0,0,0,22.97506307,21.0493896,0,0
2962,Plant 1,2020,6,15,22,15,0,0,23.13929433,21.80238833,0,0
2963,Plant 1,2020,6,15,22,30,0,0,23.4763204,22.65154013,0,0
2964,Plant 1,2020,6,15,22,45,0,0,23.61283221,22.87932264,0,0
2965,Plant 1,2020,6,15,23,0,0,0,23.6188478,22.86751913,0,0
2966,Plant 1,2020,6,15,23,15,0,0,23.60297647,22.9411274,0,0
2967,Plant 1,2020,6,15,23,30,0,0,23.63105067,23.07722773,0,-38.24431818
2968,Plant 1,2020,6,15,23,45,0,0,23.6412108,23.0512858,0,-6303.862013
2969,Plant 1,2020,6,16,0,0,0,0,23.1030456,22.07888813,0,-367.6663961
2970,Plant 1,2020,6,16,0,15,0,0,22.85385513,21.67698573,0,0
2971,Plant 1,2020,6,16,0,30,0,0,22.7012818,21.3110328,0,0
2972,Plant 1,2020,6,16,0,45,0,0,22.62044073,20.88455607,0,0
2973,Plant 1,2020,6,16,1,0,0,0,22.58576453,20.6971374,0,0
2974,Plant 1,2020,6,16,1,15,0,0,22.65492486,20.882272,0,0
2975,Plant 1,2020,6,16,1,30,0,0,22.73989467,21.47655247,0,0
2976,Plant 1,2020,6,16,1,45,0,0,22.727596,21.58376247,0,0
2977,Plant 1,2020,6,16,2,0,0,0,22.6596518,21.5838462,0,0
2978,Plant 1,2020,6,16,2,15,0,0,22.60989987,21.7492634,0,0
2979,Plant 1,2020,6,16,2,30,0,0,22.58112373,21.858671,0,0
2980,Plant 1,2020,6,16,2,45,0,0,22.54762787,21.67095127,0,0
2981,Plant 1,2020,6,16,3,0,0,0,22.499713,21.39153247,0,0
2982,Plant 1,2020,6,16,3,15,0,0,22.4580708,21.181779,0,0
2983,Plant 1,2020,6,16,3,30,0,0,22.39977371,20.98971764,0,0
2984,Plant 1,2020,6,16,3,45,0,0,22.4348244,21.0618022,0,0
2985,Plant 1,2020,6,16,4,0,0,0,22.5443968,21.4435628,0,0
2986,Plant 1,2020,6,16,4,15,0,0,22.5694072,21.51840627,0,0
2987,Plant 1,2020,6,16,4,30,0,0,22.59069827,21.7528688,0,0
2988,Plant 1,2020,6,16,4,45,0,0,22.65259573,22.0547526,0,0
2989,Plant 1,2020,6,16,5,0,0,0,22.69225453,22.12793773,0,0
2990,Plant 1,2020,6,16,5,15,0,0,22.6955222,21.92976293,0,0
2991,Plant 1,2020,6,16,5,30,0,0,22.57117927,21.58778073,0,0
2992,Plant 1,2020,6,16,5,45,0,0,22.45293367,21.47074393,4.49041161999999e-05,0.005681818
2993,Plant 1,2020,6,16,6,0,3.832792208,0.370779221,22.49437814,21.69032293,0.00385188,1.448051948
2994,Plant 1,2020,6,16,6,15,188.987013,18.25032468,22.65456747,22.05121253,0.014183821,10.26785714
2995,Plant 1,2020,6,16,6,30,690.1444805,66.88782468,22.7384398,22.45022773,0.046841308,20.66720779
2996,Plant 1,2020,6,16,6,45,1005.524351,97.69675325,22.96118367,23.92143953,0.070611812,29.14366883
2997,Plant 1,2020,6,16,7,0,1440.649351,140.5489448,23.1387512,24.80197147,0.101726107,44.76785714
2998,Plant 1,2020,6,16,7,15,2349.828734,230.4176136,23.25484613,25.77091267,0.167161456,66.13717533
2999,Plant 1,2020,6,16,7,30,2829.010552,277.507711,23.59581507,28.37614753,0.206390628,72.96834415
3000,Plant 1,2020,6,16,7,45,3553.371753,348.9612013,23.80050253,29.75697633,0.258267081,106.0844156
3001,Plant 1,2020,6,16,8,0,4891.206169,479.7742695,24.27318927,32.9937198,0.353673456,120.2183441
3002,Plant 1,2020,6,16,8,15,4610.265422,452.4966721,24.56814343,34.32752779,0.32255192,118.5511364
3003,Plant 1,2020,6,16,8,30,5813.116071,569.6840909,24.8337136,34.944578,0.402276302,150.5032468
3004,Plant 1,2020,6,16,8,45,5831.977273,571.4852273,25.26632287,37.48621607,0.414756093,139.7751623
3005,Plant 1,2020,6,16,9,0,5815.979708,569.9297078,25.40508833,37.02837907,0.410816618,151.2386363
3006,Plant 1,2020,6,16,9,15,6536.527597,640.3032468,25.76177973,38.08438907,0.46019857,169.8871753
3007,Plant 1,2020,6,16,9,30,7526.339286,736.8471591,26.01627393,39.71077913,0.552147115,205.2191559
3008,Plant 1,2020,6,16,9,45,8835.41802,864.36875,26.3412638,42.88413893,0.63615115,240.0487014
3009,Plant 1,2020,6,16,10,0,11213.21347,1094.680195,26.7102622,46.8276938,0.828979311,269.7248375
